"","conv","country","drop_kicks","opposition","penalties","player","points","position","result","tries","country_tier","opposition_tier"
"7115",0,"Urug",0,"Chile",0,"R Silva Pisano",5,"FB","won",1,"2","3"
"7119",0,"Fiji",0,"Australia",0,"V Goneva",5,"W","lost",1,"2","1"
"7120",0,"Aust",0,"Fiji",0,"ST Moore",5,"H","won",1,"1","2"
"7121",0,"Fiji",0,"Australia",0,"T Nagusa",5,"W","lost",1,"2","1"
"7122",0,"Rom",0,"Japan",0,"S Faka'osilea",5,"C","lost",1,"2","2"
"7123",0,"JPN",0,"Romania",0,"K Fukuoka",5,"W","won",1,"2","2"
"7124",0,"JPN",0,"Romania",0,"MG Leitch",5,"F","won",1,"2","2"
"7125",0,"Rom",0,"Japan",0,"M Macovei",5,"N8","lost",1,"2","2"
"7126",0,"JPN",0,"Romania",0,"A Yamada",5,"W","won",1,"2","2"
"7127",0,"Italy",0,"Scotland",0,"M Campagnaro",5,"C","lost",1,"1","1"
"7128",0,"Italy",0,"Scotland",0,"A Esposito",5,"W","lost",1,"1","1"
"7129",0,"Scot",0,"Italy",0,"D Hoyland",5,"W","won",1,"1","1"
"7130",0,"Scot",0,"Italy",0,"AW Price",5,"SH","won",1,"1","1"
"7131",1,"Scot",0,"Italy",1,"FA Russell",5,"FH","won",0,"1","1"
"7132",0,"Scot",0,"Italy",0,"TJW Visser",5,"W","won",1,"1","1"
"7133",0,"Kenya",0,"Uganda",0,"SB Onsomu",5,"SH","won",1,"3","3"
"7134",0,"Kenya",0,"Uganda",0,"M Owila",5,"N8","won",1,"3","3"
"7135",0,"Namib",0,"Spain",0,"CA Botha",5,"FB","lost",1,"2","2"
"7136",1,"Spain",0,"Namibia",1,"BD Linklater",5,"FB","won",0,"2","2"
"7137",0,"Fra",0,"South Africa",0,"H Chavancy",5,"C","lost",1,"1","1"
"7138",0,"SA",0,"France",0,"R Cronje",5,"SH","won",1,"1","1"
"7139",0,"SA",0,"France",0,"JA Kriel",5,"C","won",1,"1","1"
"7140",0,"SA",0,"France",0,"JL Serfontein",5,"C","won",1,"1","1"
"7141",0,"Fra",0,"South Africa",0,"B Serin",5,"SH","lost",1,"1","1"
"7142",0,"Port",0,"Brazil",0,"TMVM Appleton",5,"C","lost",1,"2","3"
"7143",0,"Port",0,"Brazil",0,"MMC Cardoso Pinto",5,"FB","lost",1,"2","3"
"7144",0,"Braz",0,"Portugal",0,"DH Sancery",5,"FB","won",1,"3","2"
"7145",0,"Braz",0,"Portugal",0,"FH Sancery",5,"C","won",1,"3","2"
"7146",0,"Braz",0,"Portugal",0,"RA Tenorio da Silva Santos",5,"SH","won",1,"3","2"
"7155",0,"Arg",0,"England",0,"E Boffelli",5,"W","lost",1,"1","1"
"7156",0,"Arg",0,"England",0,"J de la Fuente",5,"C","lost",1,"1","1"
"7157",0,"Arg",0,"England",0,"TE Lavanini",5,"L","lost",1,"1","1"
"7158",0,"Eng",0,"Argentina",0,"JJ May",5,"W","won",1,"1","1"
"7159",0,"Eng",0,"Argentina",0,"D Solomona",5,"W","won",1,"1","1"
"7160",0,"Arg",0,"England",0,"J Tuculet",5,"FB","lost",1,"1","1"
"7161",0,"Eng",0,"Argentina",0,"MXG Yarde",5,"W","won",1,"1","1"
"7162",0,"USA",0,"Ireland",0,"NA Civetta",5,"L","lost",1,"2","1"
"7163",0,"Ire",0,"USA",0,"JE Conan",5,"N8","won",1,"1","2"
"7164",0,"Ire",0,"USA",0,"L McGrath",5,"SH","won",1,"1","2"
"7165",0,"Ire",0,"USA",0,"KD Marmion",5,"SH","won",1,"1","2"
"7166",0,"USA",0,"Ireland",0,"R Matyas",5,"C","lost",1,"2","1"
"7167",0,"USA",0,"Ireland",0,"JF Quill",5,"F","lost",1,"2","1"
"7168",0,"Ire",0,"USA",0,"J Ryan",5,"L","won",1,"1","2"
"7169",0,"Ire",0,"USA",0,"N Scannell",5,"H","won",1,"1","2"
"7170",0,"Ire",0,"USA",0,"J Stockdale",5,"W","won",1,"1","2"
"7171",0,"Ire",0,"USA",0,"SR Zebo",5,"FH","won",1,"1","2"
"7173",0,"Urug",0,"Russia",0,"S Arata Perrone",5,"SH","won",1,"2","2"
"7174",0,"Russ",0,"Uruguay",0,"D Gerasimov",5,"C","lost",1,"2","2"
"7175",0,"Urug",0,"Russia",0,"GH Gibernau Arredondo",5,"W","won",1,"2","2"
"7176",0,"Russ",0,"Uruguay",0,"D Gritsenko",5,"F","lost",1,"2","2"
"7177",0,"Russ",0,"Uruguay",0,"A Rudoy",5,"N8","lost",1,"2","2"
"7178",0,"Russ",0,"Uruguay",0,"D Simplikevich",5,"W","lost",1,"2","2"
"7179",0,"Wales",0,"Tonga",0,"ACG Cuthbert",5,"W","won",1,"1","2"
"7180",0,"NZ",0,"Samoa",0,"SJ Cane",5,"F","won",1,"1","2"
"7181",0,"NZ",0,"Samoa",0,"IJA Dagg",5,"W","won",1,"1","2"
"7182",0,"NZ",0,"Samoa",0,"VTL Fifita",5,"F","won",1,"1","2"
"7183",0,"NZ",0,"Samoa",0,"AR Lienert-Brown",5,"C","won",1,"1","2"
"7184",0,"NZ",0,"Samoa",0,"TTR Perenara",5,"SH","won",1,"1","2"
"7185",0,"NZ",0,"Samoa",0,"SJ Savea",5,"W","won",1,"1","2"
"7186",0,"NZ",0,"Samoa",0,"CJD Taylor",5,"H","won",1,"1","2"
"7187",0,"NZ",0,"Samoa",0,"S Williams",5,"C","won",1,"1","2"
"7188",0,"Fiji",0,"Italy",0,"V Goneva",5,"W","won",1,"2","1"
"7189",0,"Italy",0,"Fiji",0,"MME Mbanda",5,"F","lost",1,"1","2"
"7190",0,"Fiji",0,"Italy",0,"E Vasiteri Narumasa",5,"C","won",1,"2","1"
"7191",0,"Fiji",0,"Italy",0,"JK Vatubua",5,"C","won",1,"2","1"
"7192",0,"JPN",0,"Ireland",0,"K Fukuoka",5,"W","lost",1,"2","1"
"7193",0,"Aust",0,"Scotland",0,"SW Genia",5,"SH","lost",1,"1","1"
"7194",0,"JPN",0,"Ireland",0,"Y Nagare",5,"SH","lost",1,"2","1"
"7195",0,"JPN",0,"Ireland",0,"R Noguchi",5,"FB","lost",1,"2","1"
"7196",0,"Ire",0,"Japan",0,"G Ringrose",5,"C","won",1,"1","2"
"7197",0,"Scot",0,"Australia",0,"DM Taylor",5,"C","won",1,"1","1"
"7198",0,"Scot",0,"Australia",0,"HFW Watson",5,"F","won",1,"1","1"
"7199",0,"SA",0,"France",0,"S Kolisi",5,"F","won",1,"1","1"
"7200",0,"SA",0,"France",0,"CV Oosthuizen",5,"P","won",1,"1","1"
"7201",0,"Fra",0,"South Africa",0,"D Penaud",5,"C","lost",1,"1","1"
"7202",0,"SA",0,"France",0,"JL Serfontein",5,"C","won",1,"1","1"
"7203",0,"Fra",0,"South Africa",0,"SL Spedding",5,"FB","lost",1,"1","1"
"7204",0,"Arg",0,"England",0,"E Boffelli",5,"W","lost",1,"1","1"
"7205",0,"Eng",0,"Argentina",0,"DS Care",5,"SH","won",1,"1","1"
"7206",0,"Eng",0,"Argentina",0,"WSLW Collier",5,"P","won",1,"1","1"
"7207",0,"Eng",0,"Argentina",0,"CJ Ewels",5,"L","won",1,"1","1"
"7208",0,"Eng",0,"Argentina",0,"PG Francis",5,"C","won",1,"1","1"
"7209",0,"Arg",0,"England",0,"PN Matera",5,"F","lost",1,"1","1"
"7210",0,"Arg",0,"England",0,"J Tuculet",5,"FB","lost",1,"1","1"
"7211",0,"Rom",0,"Canada",0,"V Lucaci",5,"F","won",1,"2","2"
"7212",0,"USA",0,"Georgia",0,"N Augspurger",5,"W","lost",1,"2","2"
"7213",0,"USA",0,"Georgia",0,"M Jensen",5,"F","lost",1,"2","2"
"7214",0,"Russ",0,"Namibia",0,"V Artemyev",5,"FB","won",1,"2","2"
"7215",0,"Namib",0,"Russia",0,"CA Botha",5,"FB","lost",1,"2","2"
"7216",0,"Russ",0,"Namibia",0,"B Fedotko",5,"L","won",1,"2","2"
"7217",0,"Russ",0,"Namibia",0,"VY Podrezov",5,"P","won",1,"2","2"
"7218",0,"Russ",0,"Namibia",0,"D Simplikevich",5,"W","won",1,"2","2"
"7219",0,"Namib",0,"Russia",0,"GCP Wilson",5,"W","lost",1,"2","2"
"7220",0,"Urug",0,"Spain",0,"S Arata Perrone",5,"SH","won",1,"2","2"
"7221",0,"Urug",0,"Spain",0,"LL Leivas Ballestrino",5,"W","won",1,"2","2"
"7222",0,"Spain",0,"Uruguay",0,"V Sanchez Borrego",5,"L","lost",1,"2","2"
"7223",0,"Samoa",0,"Wales",0,"M Leiataua",5,"H","lost",1,"2","1"
"7224",0,"Samoa",0,"Wales",0,"A Leiua",5,"W","lost",1,"2","1"
"7225",0,"Scot",0,"Fiji",0,"FJM Brown",5,"H","lost",1,"1","2"
"7226",0,"Scot",0,"Fiji",0,"RW Ford",5,"H","lost",1,"1","2"
"7227",0,"Fiji",0,"Scotland",0,"RHW Seniloli",5,"SH","won",1,"2","1"
"7228",0,"Fiji",0,"Scotland",0,"P Yato",5,"F","won",1,"2","1"
"7229",0,"Italy",0,"Australia",0,"T Benvenuti",5,"W","lost",1,"1","1"
"7230",0,"Italy",0,"Australia",0,"M Campagnaro",5,"C","lost",1,"1","1"
"7231",0,"Aust",0,"Italy",0,"R Hodge",5,"W","won",1,"1","1"
"7232",0,"Italy",0,"Australia",0,"E Padovani",5,"FB","lost",1,"1","1"
"7233",0,"Ire",0,"Japan",0,"KD Marmion",5,"SH","won",1,"1","2"
"7234",0,"JPN",0,"Ireland",0,"K Matsushima",5,"C","lost",1,"2","1"
"7235",0,"Ire",0,"Japan",0,"S Reidy",5,"F","won",1,"1","2"
"7236",0,"Ire",0,"Japan",0,"G Ringrose",5,"C","won",1,"1","2"
"7237",0,"Ire",0,"Japan",0,"R Ruddock",5,"F","won",1,"1","2"
"7238",0,"Ire",0,"Japan",0,"JD van der Flier",5,"F","won",1,"1","2"
"7239",0,"JPN",0,"Ireland",0,"A Yamada",5,"W","lost",1,"2","1"
"7240",1,"Lions",0,"New Zealand",1,"OA Farrell",5,"FH","lost",0,"Lions","1"
"7241",0,"Lions",0,"New Zealand",0,"SK O'Brien",5,"F","lost",1,"Lions","1"
"7242",0,"NZ",0,"Lions",0,"CJD Taylor",5,"H","won",1,"1","Lions/Barb"
"7243",0,"Lions",0,"New Zealand",0,"R Webb",5,"SH","lost",1,"Lions","1"
"7244",0,"Kenya",0,"Uganda",0,"DM Karani",5,"P","draw",1,"3","3"
"7245",0,"SA",0,"France",0,"E Etzebeth",5,"L","won",1,"1","1"
"7246",0,"SA",0,"France",0,"JA Kriel",5,"C","won",1,"1","1"
"7247",0,"SA",0,"France",0,"MJ Marx",5,"H","won",1,"1","1"
"7248",0,"SA",0,"France",0,"R Paige",5,"SH","won",1,"1","1"
"7249",0,"Braz",0,"Romania",0,"AFZD Arruda",5,"N8","lost",1,"3","2"
"7250",0,"Rom",0,"Brazil",0,"M Macovei",5,"N8","won",1,"2","3"
"7251",0,"Rom",0,"Brazil",0,"V Poparlan",5,"L","won",1,"2","3"
"7252",0,"Arg",0,"Georgia",0,"A Creevy",5,"H","won",1,"1","2"
"7253",0,"Georg",0,"Argentina",0,"D Kacharava",5,"C","lost",1,"2","1"
"7254",0,"Georg",0,"Argentina",0,"S Mamukashvili",5,"H","lost",1,"2","1"
"7255",0,"Arg",0,"Georgia",0,"J Tuculet",5,"FB","won",1,"1","2"
"7256",0,"Can",0,"USA",0,"A Carpenter",5,"F","draw",1,"2","2"
"7257",0,"Tonga",0,"Samoa",0,"O Latu Langilangi",5,"F","won",1,"2","2"
"7258",0,"Samoa",0,"Tonga",0,"A Leiua",5,"W","lost",1,"2","2"
"7259",0,"Samoa",0,"Tonga",0,"FJ Levave",5,"N8","lost",1,"2","2"
"7260",0,"Tonga",0,"Samoa",0,"AP Pakalani",5,"FB","won",1,"2","2"
"7261",0,"Lions",0,"New Zealand",0,"TT Faletau",5,"N8","won",1,"Lions","1"
"7262",0,"Lions",0,"New Zealand",0,"GC Murray",5,"SH","won",1,"Lions","1"
"7263",0,"Namib",0,"Tunisia",0,"JT Newman",5,"C","won",1,"2","3"
"7264",0,"Namib",0,"Tunisia",0,"DG Philander",5,"FB","won",1,"2","3"
"7265",0,"USA",0,"Canada",0,"N Augspurger",5,"SH","won",1,"2","2"
"7266",0,"USA",0,"Canada",0,"N Brakeley",5,"L","won",1,"2","2"
"7267",0,"Can",0,"USA",0,"A Cevjanovic",5,"F","lost",1,"2","2"
"7268",0,"USA",0,"Canada",0,"T Tameilau",5,"L","won",1,"2","2"
"7269",0,"USA",0,"Canada",0,"D Waldren",5,"P","won",1,"2","2"
"7270",0,"Tonga",0,"Fiji",0,"S Fisi'ihoi",5,"P","lost",1,"2","2"
"7271",0,"Fiji",0,"Tonga",0,"L Nakarawa",5,"L","won",1,"2","2"
"7272",1,"Tonga",0,"Fiji",1,"S Takulua",5,"SH","lost",0,"2","2"
"7273",1,"NZ",0,"Lions",1,"BJ Barrett",5,"FH","draw",0,"1","Lions/Barb"
"7274",0,"NZ",0,"Lions",0,"JM Barrett",5,"FB","draw",1,"1","Lions/Barb"
"7275",0,"NZ",0,"Lions",0,"KH Laumape",5,"C","draw",1,"1","Lions/Barb"
"7276",0,"Kenya",0,"Tunisia",0,"DL Ambunya",5,"C","won",1,"3","3"
"7277",0,"Kenya",0,"Tunisia",0,"DM Chenge",5,"F","won",1,"3","3"
"7278",0,"Kenya",0,"Tunisia",0,"J Chisanga",5,"N8","won",1,"3","3"
"7279",0,"Kenya",0,"Tunisia",0,"SB Onsomu",5,"SH","won",1,"3","3"
"7280",0,"Kenya",0,"Tunisia",0,"TD Onyango Opondo",5,"FB","won",1,"3","3"
"7281",0,"Kenya",0,"Tunisia",0,"S Otieno",5,"N8","won",1,"3","3"
"7282",0,"Kenya",0,"Tunisia",0,"LS Owade",5,"C","won",1,"3","3"
"7283",0,"Kenya",0,"Tunisia",0,"M Owila",5,"L","won",1,"3","3"
"7284",0,"Namib",0,"Senegal",0,"JA Booysen",5,"N8","won",1,"2","3"
"7285",0,"Namib",0,"Senegal",0,"AJ de Klerk",5,"P","won",1,"2","3"
"7286",0,"Namib",0,"Senegal",0,"DP de la Harpe",5,"C","won",1,"2","3"
"7287",0,"Namib",0,"Senegal",0,"TR Forbes",5,"F","won",1,"2","3"
"7288",0,"Namib",0,"Senegal",0,"JC Greyling",5,"C","won",1,"2","3"
"7289",0,"Namib",0,"Senegal",0,"JT Newman",5,"C","won",1,"2","3"
"7290",0,"Namib",0,"Senegal",0,"JA Tromp",5,"W","won",1,"2","3"
"7291",0,"Namib",0,"Senegal",0,"L van der Westhuizen",5,"H","won",1,"2","3"
"7292",0,"Samoa",0,"Fiji",0,"D Lemi",5,"W","lost",1,"2","2"
"7293",0,"Fiji",0,"Samoa",0,"L Nakarawa",5,"L","won",1,"2","2"
"7294",0,"Fiji",0,"Samoa",0,"JK Vatubua",5,"C","won",1,"2","2"
"7295",0,"Kenya",0,"Senegal",0,"DL Ambunya",5,"C","won",1,"3","3"
"7296",0,"Kenya",0,"Senegal",0,"DM Chenge",5,"F","won",1,"3","3"
"7297",0,"Kenya",0,"Senegal",0,"J Chisanga",5,"N8","won",1,"3","3"
"7298",0,"Kenya",0,"Senegal",0,"P Ikambili",5,"H","won",1,"3","3"
"7299",0,"Namib",0,"Zimbabwe",0,"DP de la Harpe",5,"C","won",1,"2","3"
"7300",0,"Namib",0,"Zimbabwe",0,"JC Greyling",5,"C","won",1,"2","3"
"7301",0,"Namib",0,"Zimbabwe",0,"DL Stevens",5,"SH","won",1,"2","3"
"7302",0,"Namib",0,"Zimbabwe",0,"JA Tromp",5,"W","won",1,"2","3"
"7303",0,"Namib",0,"Zimbabwe",0,"GCP Wilson",5,"W","won",1,"2","3"
"7304",0,"Namib",0,"Uganda",0,"DG Philander",5,"W","won",1,"2","3"
"7305",0,"Namib",0,"Uganda",0,"DL Stevens",5,"SH","won",1,"2","3"
"7306",0,"Namib",0,"Uganda",0,"JA Tromp",5,"W","won",1,"2","3"
"7307",0,"Namib",0,"Uganda",0,"DR van Vuuren",5,"H","won",1,"2","3"
"7308",0,"Namib",0,"Uganda",0,"GCP Wilson",5,"C","won",1,"2","3"
"7309",0,"Kenya",0,"Zimbabwe",0,"MK Amusala",5,"P","won",1,"3","3"
"7310",0,"Kenya",0,"Zimbabwe",0,"DM Chenge",5,"F","won",1,"3","3"
"7311",0,"Kenya",0,"Zimbabwe",0,"W Kopondo",5,"L","won",1,"3","3"
"7312",0,"Kenya",0,"Zimbabwe",0,"SB Onsomu",5,"SH","won",1,"3","3"
"7314",0,"Kenya",0,"Namibia",0,"MK Amusala",5,"P","lost",1,"3","2"
"7315",0,"Namib",0,"Kenya",0,"CA Botha",5,"FB","won",1,"2","3"
"7316",0,"Namib",0,"Kenya",0,"JC Greyling",5,"C","won",1,"2","3"
"7317",0,"Namib",0,"Kenya",0,"LD Klim",5,"W","won",1,"2","3"
"7318",0,"Namib",0,"Kenya",0,"CW Viviers",5,"P","won",1,"2","3"
"7319",0,"Aust",0,"New Zealand",0,"KJ Beale",5,"C","lost",1,"1","1"
"7320",0,"Aust",0,"New Zealand",0,"I Folau",5,"FB","lost",1,"1","1"
"7321",0,"Aust",0,"New Zealand",0,"RT Kuridrani",5,"C","lost",1,"1","1"
"7322",0,"NZ",0,"Australia",0,"DS McKenzie",5,"FB","won",1,"1","1"
"7323",0,"Aust",0,"New Zealand",0,"C Rona",5,"W","lost",1,"1","1"
"7324",0,"NZ",0,"Australia",0,"BR Smith",5,"W","won",1,"1","1"
"7325",0,"NZ",0,"Australia",0,"LIJ Squire",5,"F","won",1,"1","1"
"7326",0,"NZ",0,"Australia",0,"S Williams",5,"C","won",1,"1","1"
"7327",0,"Arg",0,"South Africa",0,"E Boffelli",5,"W","lost",1,"1","1"
"7328",0,"SA",0,"Argentina",0,"PS du Toit",5,"L","won",1,"1","1"
"7329",0,"SA",0,"Argentina",0,"S Kolisi",5,"F","won",1,"1","1"
"7330",0,"Arg",0,"South Africa",0,"M Landajo",5,"SH","lost",1,"1","1"
"7331",0,"SA",0,"Argentina",0,"RK Rhule",5,"W","won",1,"1","1"
"7332",0,"SA",0,"Argentina",0,"CD Skosan",5,"W","won",1,"1","1"
"7333",0,"Kenya",0,"Hong Kong",0,"D Muhanji Osinde",5,"W","draw",1,"3","3"
"7334",0,"Kenya",0,"Hong Kong",0,"G Nyambua",5,"F","draw",1,"3","3"
"7335",0,"Kenya",0,"Hong Kong",0,"AM Olaba",5,"W","draw",1,"3","3"
"7336",0,"Aust",0,"New Zealand",0,"KJ Beale",5,"C","lost",1,"1","1"
"7337",0,"Aust",0,"New Zealand",0,"I Folau",5,"FB","lost",1,"1","1"
"7338",0,"Aust",0,"New Zealand",0,"SW Genia",5,"SH","lost",1,"1","1"
"7339",0,"Aust",0,"New Zealand",0,"MK Hooper",5,"F","lost",1,"1","1"
"7340",0,"NZ",0,"Australia",0,"RE Ioane",5,"W","won",1,"1","1"
"7341",0,"NZ",0,"Australia",0,"AL Smith",5,"SH","won",1,"1","1"
"7342",0,"NZ",0,"Australia",0,"BR Smith",5,"W","won",1,"1","1"
"7343",0,"Kenya",0,"Hong Kong",0,"DM Chenge",5,"F","lost",1,"3","3"
"7344",0,"Kenya",0,"Hong Kong",0,"SB Onsomu",5,"SH","lost",1,"3","3"
"7345",0,"Kenya",0,"Hong Kong",0,"TD Onyango Opondo",5,"FB","lost",1,"3","3"
"7346",0,"SA",0,"Argentina",0,"JL du Preez",5,"N8","won",1,"1","1"
"7347",1,"Arg",0,"South Africa",1,"JM Hernandez",5,"FH","lost",0,"1","1"
"7348",0,"Arg",0,"South Africa",0,"M Moroni",5,"W","lost",1,"1","1"
"7349",0,"Arg",0,"South Africa",0,"R Moyano Joya",5,"W","lost",1,"1","1"
"7350",0,"NZ",0,"Argentina",0,"BJ Barrett",5,"FH","won",1,"1","1"
"7351",0,"NZ",0,"Argentina",0,"IJA Dagg",5,"W","won",1,"1","1"
"7352",0,"NZ",0,"Argentina",0,"VTL Fifita",5,"F","won",1,"1","1"
"7353",0,"NZ",0,"Argentina",0,"AR Lienert-Brown",5,"C","won",1,"1","1"
"7354",0,"NZ",0,"Argentina",0,"DS McKenzie",5,"FB","won",1,"1","1"
"7355",0,"NZ",0,"Argentina",0,"NR Milner-Skudder",5,"W","won",1,"1","1"
"7356",0,"Aust",0,"South Africa",0,"KJ Beale",5,"C","draw",1,"1","1"
"7357",0,"SA",0,"Australia",0,"JA Kriel",5,"C","draw",1,"1","1"
"7358",0,"SA",0,"Australia",0,"MJ Marx",5,"H","draw",1,"1","1"
"7359",0,"Aust",0,"South Africa",0,"S Polota-Nau",5,"H","draw",1,"1","1"
"7360",0,"NZ",0,"South Africa",0,"SK Barrett",5,"F","won",1,"1","1"
"7361",0,"NZ",0,"South Africa",0,"RE Ioane",5,"W","won",1,"1","1"
"7362",0,"NZ",0,"South Africa",0,"BA Retallick",5,"L","won",1,"1","1"
"7363",0,"NZ",0,"South Africa",0,"LZ Sopoaga",5,"C","won",1,"1","1"
"7364",0,"NZ",0,"South Africa",0,"CJD Taylor",5,"H","won",1,"1","1"
"7365",0,"NZ",0,"South Africa",0,"AOHM Tu'ungafasi",5,"P","won",1,"1","1"
"7366",0,"Aust",0,"Argentina",0,"SW Genia",5,"SH","won",1,"1","1"
"7367",0,"Aust",0,"Argentina",0,"SM Kepu",5,"P","won",1,"1","1"
"7368",0,"Arg",0,"Australia",0,"M Landajo",5,"SH","lost",1,"1","1"
"7369",0,"Arg",0,"Australia",0,"M Moroni",5,"W","lost",1,"1","1"
"7370",0,"Aust",0,"Argentina",0,"NJ Phipps",5,"SH","won",1,"1","1"
"7371",0,"Aust",0,"Argentina",0,"J Uelese",5,"H","won",1,"1","1"
"7372",0,"SA",0,"Australia",0,"RM Dreyer",5,"P","draw",1,"1","1"
"7373",0,"Aust",0,"South Africa",0,"I Folau",5,"FB","draw",1,"1","1"
"7374",0,"SA",0,"Australia",0,"JL Serfontein",5,"C","draw",1,"1","1"
"7375",0,"SA",0,"Australia",0,"CD Skosan",5,"W","draw",1,"1","1"
"7376",0,"NZ",0,"Argentina",0,"DK Havili",5,"W","won",1,"1","1"
"7377",0,"Arg",0,"New Zealand",0,"JM Leguizamon",5,"N8","lost",1,"1","1"
"7378",0,"NZ",0,"Argentina",0,"DS McKenzie",5,"FB","won",1,"1","1"
"7379",0,"NZ",0,"Argentina",0,"WR Naholo",5,"W","won",1,"1","1"
"7380",1,"Arg",0,"New Zealand",1,"FN Sanchez",5,"FH","lost",0,"1","1"
"7381",0,"SA",0,"New Zealand",0,"R Cronje",5,"SH","lost",1,"1","1"
"7382",0,"NZ",0,"South Africa",0,"RS Crotty",5,"C","won",1,"1","1"
"7383",0,"SA",0,"New Zealand",0,"JL du Preez",5,"F","lost",1,"1","1"
"7384",0,"NZ",0,"South Africa",0,"RE Ioane",5,"W","won",1,"1","1"
"7385",0,"NZ",0,"South Africa",0,"DS McKenzie",5,"FB","won",1,"1","1"
"7386",0,"SA",0,"New Zealand",0,"MJ Marx",5,"H","lost",1,"1","1"
"7387",0,"Arg",0,"Australia",0,"M Alemanno",5,"L","lost",1,"1","1"
"7388",0,"Aust",0,"Argentina",0,"SW Genia",5,"SH","won",1,"1","1"
"7389",0,"Arg",0,"Australia",0,"S Gonzalez Iglesias",5,"C","lost",1,"1","1"
"7390",0,"Aust",0,"Argentina",0,"M Koroibete",5,"W","won",1,"1","1"
"7391",0,"Aust",0,"New Zealand",0,"I Folau",5,"FB","won",1,"1","1"
"7392",0,"NZ",0,"Australia",0,"RE Ioane",5,"W","lost",1,"1","1"
"7393",0,"Aust",0,"New Zealand",0,"M Koroibete",5,"W","won",1,"1","1"
"7394",0,"NZ",0,"Australia",0,"WR Naholo",5,"W","lost",1,"1","1"
"7395",0,"JPN",0,"Australia",0,"K Himeno",5,"L","lost",1,"2","1"
"7396",0,"JPN",0,"Australia",0,"LA Mafi",5,"N8","lost",1,"2","1"
"7397",0,"Aust",0,"Japan",0,"NJ Phipps",5,"SH","won",1,"1","2"
"7398",0,"Aust",0,"Japan",0,"S Polota-Nau",5,"H","won",1,"1","2"
"7399",0,"Aust",0,"Japan",0,"RA Simmons",5,"L","won",1,"1","2"
"7400",0,"Aust",0,"Japan",0,"RHV Speight",5,"W","won",1,"1","2"
"7401",0,"JPN",0,"Australia",0,"PW van der Walt",5,"L","lost",1,"2","1"
"7402",2,"Georg",0,"Portugal",0,"M Kvirikashvili",4,"FH","won",0,"2","2"
"7403",2,"Fra",0,"Scotland",0,"JB Elissalde",4,"SH","won",0,"1","1"
"7404",2,"Wales",0,"Italy",0,"JW Hook",4,"FH","won",0,"1","1"
"7405",2,"Rom",0,"Portugal",0,"FA Vlaicu",4,"FB","won",0,"2","2"
"7406",2,"Arg",0,"Scotland",0,"FJ Todeschini",4,"FH","lost",0,"1","1"
"7407",2,"NZ",0,"Australia",0,"DW Carter",4,"FH","lost",0,"1","1"
"7408",2,"SA",0,"Australia",0,"PC Montgomery",4,"W","won",0,"1","1"
"7409",2,"Aust",0,"New Zealand",0,"MJ Giteau",4,"FH","lost",0,"1","1"
"7410",2,"USA",0,"Japan",0,"MMM Hercus",4,"FH","lost",0,"2","2"
"7411",2,"Port",0,"Russia",0,"PMDC Leal",4,"FB","lost",0,"2","2"
"7412",2,"Georg",0,"Russia",0,"M Kvirikashvili",4,"FB","won",0,"2","2"
"7413",2,"Wales",0,"USA",0,"DR Biggar",4,"FH","won",0,"1","2"
"7414",2,"Samoa",0,"Japan",0,"GL Williams",4,"C","won",0,"2","2"
"7415",2,"Samoa",0,"Tonga",0,"K Anufe",4,"FH","won",0,"2","2"
"7416",2,"Tonga",0,"Japan",0,"RP Hola",4,"FH","lost",0,"2","2"
"7417",2,"JPN",0,"Kazakhstan",0,"JA Arlidge",4,"FH","won",0,"2","3"
"7418",2,"Rom",0,"Ukraine",0,"FA Vlaicu",4,"FB","won",0,"2","3"
"7419",2,"NZ",0,"Ireland",0,"PAT Weepu",4,"SH","won",0,"1","1"
"7420",2,"SA",0,"Italy",0,"R Pienaar",4,"W","won",0,"1","1"
"7421",2,"NZ",0,"Scotland",0,"SR Donald",4,"FH","won",0,"1","1"
"7422",2,"Scot",0,"France",0,"DA Parks",4,"FH","lost",0,"1","1"
"7423",2,"Fra",0,"Scotland",0,"MRJ Parra",4,"SH","won",0,"1","1"
"7424",2,"Georg",0,"Spain",0,"L Malaguradze",4,"FH","won",0,"2","2"
"7425",2,"Port",0,"Ukraine",0,"PPDC Cabral",4,"FH","won",0,"2","3"
"7426",2,"HK",0,"Japan",0,"T McColl",4,"C","lost",0,"3","2"
"7427",2,"Urug",0,"Argentina",0,"M Arocena",4,"FB","lost",0,"2","1"
"7428",2,"Fiji",0,"Samoa",0,"WS Luveniyali",4,"FH","won",0,"2","2"
"7429",2,"JPN",0,"Fiji",0,"SJ Webb",4,"FB","won",0,"2","2"
"7430",2,"Fiji",0,"New Zealand",0,"S Baikeinuku",4,"FH","lost",0,"2","1"
"7431",2,"SA",0,"Australia",0,"PJ Lambie",4,"FH","lost",0,"1","1"
"7432",2,"Aust",0,"New Zealand",0,"QS Cooper",4,"FH","lost",0,"1","1"
"7433",2,"Wales",0,"England",0,"R Priestland",4,"FH","lost",0,"1","1"
"7434",2,"Rom",0,"Ukraine",0,"FA Vlaicu",4,"FH","won",0,"2","3"
"7435",2,"Ire",0,"France",0,"RJR O'Gara",4,"C","lost",0,"1","1"
"7436",2,"USA",0,"Japan",0,"V Malifa",4,"FH","lost",0,"2","2"
"7437",2,"Aust",0,"USA",0,"QS Cooper",4,"FH","won",0,"1","2"
